Notes	County	County Code	Year	Year Code	Drug/Alcohol Induced Cause	Drug/Alcohol Induced Cause Code	Deaths
	Union County, FL	12125	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	187.0
	Volusia County, FL	12127	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	59.0
	Volusia County, FL	12127	2006.0	2006.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	21.0
	Volusia County, FL	12127	2006.0	2006.0	All other alcohol-induced causes	A9	63.0
	Volusia County, FL	12127	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	5966.0
	Wakulla County, FL	12129	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	192.0
	Walton County, FL	12131	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	16.0
	Walton County, FL	12131	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	467.0
	Washington County, FL	12133	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	257.0
	Appling County, GA	13001	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	201.0
	Atkinson County, GA	13003	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	83.0
	Bacon County, GA	13005	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	123.0
	Baker County, GA	13007	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	27.0
	Baldwin County, GA	13009	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	396.0
	Banks County, GA	13011	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	118.0
	Barrow County, GA	13013	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Barrow County, GA	13013	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	435.0
	Bartow County, GA	13015	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	695.0
	Ben Hill County, GA	13017	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	197.0
	Berrien County, GA	13019	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	174.0
	Bibb County, GA	13021	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	1657.0
	Bleckley County, GA	13023	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	124.0
	Brantley County, GA	13025	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	168.0
	Brooks County, GA	13027	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	165.0
	Bryan County, GA	13029	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	206.0
	Bulloch County, GA	13031	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	427.0
	Burke County, GA	13033	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	250.0
	Butts County, GA	13035	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	209.0
	Calhoun County, GA	13037	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	107.0
	Camden County, GA	13039	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	245.0
	Candler County, GA	13043	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	98.0
	Carroll County, GA	13045	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	14.0
	Carroll County, GA	13045	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	810.0
	Catoosa County, GA	13047	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Catoosa County, GA	13047	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	467.0
	Charlton County, GA	13049	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	86.0
	Chatham County, GA	13051	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	18.0
	Chatham County, GA	13051	2006.0	2006.0	All other alcohol-induced causes	A9	16.0
	Chatham County, GA	13051	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	2288.0
	Chattahoochee County, GA	13053	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	26.0
	Chattooga County, GA	13055	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	282.0
	Cherokee County, GA	13057	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	12.0
	Cherokee County, GA	13057	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	943.0
	Clarke County, GA	13059	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	598.0
	Clay County, GA	13061	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	38.0
	Clayton County, GA	13063	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	18.0
	Clayton County, GA	13063	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	1348.0
	Clinch County, GA	13065	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	70.0
	Cobb County, GA	13067	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	49.0
	Cobb County, GA	13067	2006.0	2006.0	All other alcohol-induced causes	A9	19.0
	Cobb County, GA	13067	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	3288.0
	Coffee County, GA	13069	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	331.0
	Colquitt County, GA	13071	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	452.0
	Columbia County, GA	13073	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	626.0
	Cook County, GA	13075	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	173.0
	Coweta County, GA	13077	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	780.0
	Crawford County, GA	13079	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	84.0
	Crisp County, GA	13081	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	264.0
	Dade County, GA	13083	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	151.0
	Dawson County, GA	13085	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	158.0
	Decatur County, GA	13087	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	290.0
	DeKalb County, GA	13089	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	29.0
	DeKalb County, GA	13089	2006.0	2006.0	All other alcohol-induced causes	A9	27.0
	DeKalb County, GA	13089	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	3950.0
	Dodge County, GA	13091	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	201.0
	Dooly County, GA	13093	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	103.0
	Dougherty County, GA	13095	2006.0	2006.0	All other alcohol-induced causes	A9	17.0
	Dougherty County, GA	13095	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	889.0
	Douglas County, GA	13097	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	14.0
	Douglas County, GA	13097	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	752.0
	Early County, GA	13099	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	143.0
	Echols County, GA	13101	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	21.0
	Effingham County, GA	13103	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	284.0
	Elbert County, GA	13105	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	240.0
	Emanuel County, GA	13107	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	266.0
	Evans County, GA	13109	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	119.0
	Fannin County, GA	13111	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	298.0
	Fayette County, GA	13113	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	598.0
	Floyd County, GA	13115	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	15.0
	Floyd County, GA	13115	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	970.0
	Forsyth County, GA	13117	2006.0	2006.0	All other alcohol-induced causes	A9	11.0
	Forsyth County, GA	13117	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	672.0
	Franklin County, GA	13119	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	233.0
	Fulton County, GA	13121	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	75.0
	Fulton County, GA	13121	2006.0	2006.0	All other drug-induced causes	D9	12.0
	Fulton County, GA	13121	2006.0	2006.0	All other alcohol-induced causes	A9	64.0
	Fulton County, GA	13121	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	5860.0
	Gilmer County, GA	13123	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	236.0
	Glascock County, GA	13125	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	30.0
	Glynn County, GA	13127	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	13.0
	Glynn County, GA	13127	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	749.0
	Gordon County, GA	13129	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	415.0
	Grady County, GA	13131	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	244.0
	Greene County, GA	13133	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	149.0
	Gwinnett County, GA	13135	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	32.0
	Gwinnett County, GA	13135	2006.0	2006.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	11.0
	Gwinnett County, GA	13135	2006.0	2006.0	All other alcohol-induced causes	A9	16.0
	Gwinnett County, GA	13135	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	2958.0
	Habersham County, GA	13137	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	306.0
	Hall County, GA	13139	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	12.0
	Hall County, GA	13139	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	1122.0
	Hancock County, GA	13141	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	98.0
	Haralson County, GA	13143	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	284.0
	Harris County, GA	13145	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	211.0
	Hart County, GA	13147	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	293.0
	Heard County, GA	13149	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	101.0
	Henry County, GA	13151	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	17.0
	Henry County, GA	13151	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	944.0
	Houston County, GA	13153	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	841.0
	Irwin County, GA	13155	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	93.0
	Jackson County, GA	13157	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	417.0
	Jasper County, GA	13159	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	107.0
	Jeff Davis County, GA	13161	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	136.0
	Jefferson County, GA	13163	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	219.0
	Jenkins County, GA	13165	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	91.0
	Johnson County, GA	13167	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	100.0
	Jones County, GA	13169	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	178.0
	Lamar County, GA	13171	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	203.0
	Lanier County, GA	13173	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	69.0
	Laurens County, GA	13175	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	460.0
	Lee County, GA	13177	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	169.0
	Liberty County, GA	13179	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	309.0
	Lincoln County, GA	13181	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	95.0
	Long County, GA	13183	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	69.0
	Lowndes County, GA	13185	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	753.0
	Lumpkin County, GA	13187	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	208.0
	McDuffie County, GA	13189	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	225.0
	McIntosh County, GA	13191	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	103.0
	Macon County, GA	13193	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	176.0
	Madison County, GA	13195	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	235.0
	Marion County, GA	13197	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	73.0
	Meriwether County, GA	13199	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	250.0
	Miller County, GA	13201	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	78.0
	Mitchell County, GA	13205	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	225.0
	Monroe County, GA	13207	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	218.0
	Montgomery County, GA	13209	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	73.0
	Morgan County, GA	13211	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	169.0
	Murray County, GA	13213	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	282.0
	Muscogee County, GA	13215	2006.0	2006.0	All other alcohol-induced causes	A9	15.0
	Muscogee County, GA	13215	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	1842.0
	Newton County, GA	13217	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	631.0
	Oconee County, GA	13219	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	166.0
	Oglethorpe County, GA	13221	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	120.0
	Paulding County, GA	13223	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	18.0
	Paulding County, GA	13223	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	575.0
	Peach County, GA	13225	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	221.0
	Pickens County, GA	13227	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	267.0
	Pierce County, GA	13229	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	189.0
	Pike County, GA	13231	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	126.0
	Polk County, GA	13233	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	458.0
	Pulaski County, GA	13235	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	131.0
	Putnam County, GA	13237	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	184.0
	Quitman County, GA	13239	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	30.0
	Rabun County, GA	13241	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	172.0
	Randolph County, GA	13243	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	97.0
	Richmond County, GA	13245	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	23.0
	Richmond County, GA	13245	2006.0	2006.0	All other alcohol-induced causes	A9	19.0
	Richmond County, GA	13245	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	1851.0
	Rockdale County, GA	13247	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Rockdale County, GA	13247	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	549.0
	Schley County, GA	13249	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	35.0
	Screven County, GA	13251	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	178.0
	Seminole County, GA	13253	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	108.0
	Spalding County, GA	13255	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	593.0
	Stephens County, GA	13257	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	299.0
	Stewart County, GA	13259	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	75.0
	Sumter County, GA	13261	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	325.0
	Talbot County, GA	13263	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	81.0
	Taliaferro County, GA	13265	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	23.0
	Tattnall County, GA	13267	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	238.0
	Taylor County, GA	13269	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	107.0
	Telfair County, GA	13271	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	151.0
	Terrell County, GA	13273	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	116.0
	Thomas County, GA	13275	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	456.0
	Tift County, GA	13277	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	350.0
	Toombs County, GA	13279	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	269.0
	Towns County, GA	13281	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	130.0
	Treutlen County, GA	13283	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	61.0
	Troup County, GA	13285	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	600.0
	Turner County, GA	13287	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	94.0
	Twiggs County, GA	13289	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	103.0
	Union County, GA	13291	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	279.0
	Upson County, GA	13293	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	330.0
	Walker County, GA	13295	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	682.0
	Walton County, GA	13297	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	544.0
	Ware County, GA	13299	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	443.0
	Warren County, GA	13301	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	67.0
	Washington County, GA	13303	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	225.0
	Wayne County, GA	13305	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	272.0
	Webster County, GA	13307	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	28.0
	Wheeler County, GA	13309	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	47.0
	White County, GA	13311	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	225.0
	Whitfield County, GA	13313	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	12.0
	Whitfield County, GA	13313	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	718.0
	Wilcox County, GA	13315	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	90.0
	Wilkes County, GA	13317	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	128.0
	Wilkinson County, GA	13319	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	86.0
	Worth County, GA	13321	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	210.0
	Hawaii County, HI	15001	2006.0	2006.0	All other alcohol-induced causes	A9	12.0
	Hawaii County, HI	15001	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	1359.0
	Honolulu County, HI	15003	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	48.0
	Honolulu County, HI	15003	2006.0	2006.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	10.0
	Honolulu County, HI	15003	2006.0	2006.0	All other drug-induced causes	D9	41.0
	Honolulu County, HI	15003	2006.0	2006.0	All other alcohol-induced causes	A9	34.0
	Honolulu County, HI	15003	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	6493.0
	Kauai County, HI	15007	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	491.0
	Maui County, HI	15009	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	893.0
	Ada County, ID	16001	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	32.0
	Ada County, ID	16001	2006.0	2006.0	All other alcohol-induced causes	A9	24.0
	Ada County, ID	16001	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	2170.0
	Adams County, ID	16003	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	33.0
	Bannock County, ID	16005	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	576.0
	Bear Lake County, ID	16007	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	65.0
	Benewah County, ID	16009	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	89.0
	Bingham County, ID	16011	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	291.0
	Blaine County, ID	16013	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	74.0
	Boise County, ID	16015	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	41.0
	Bonner County, ID	16017	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	315.0
	Bonneville County, ID	16019	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	652.0
	Boundary County, ID	16021	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	91.0
	Butte County, ID	16023	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	31.0
	Canyon County, ID	16027	2006.0	2006.0	All other alcohol-induced causes	A9	10.0
	Canyon County, ID	16027	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	1154.0
	Caribou County, ID	16029	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	60.0
	Cassia County, ID	16031	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	197.0
	Clearwater County, ID	16035	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	85.0
	Custer County, ID	16037	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	29.0
	Elmore County, ID	16039	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	165.0
	Franklin County, ID	16041	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	79.0
	Fremont County, ID	16043	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	75.0
	Gem County, ID	16045	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	181.0
	Gooding County, ID	16047	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	141.0
	Idaho County, ID	16049	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	138.0
	Jefferson County, ID	16051	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	118.0
	Jerome County, ID	16053	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	176.0
	Kootenai County, ID	16055	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	12.0
	Kootenai County, ID	16055	2006.0	2006.0	All other alcohol-induced causes	A9	15.0
	Kootenai County, ID	16055	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	893.0
	Latah County, ID	16057	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	198.0
	Lemhi County, ID	16059	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	66.0
	Lewis County, ID	16061	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	41.0
	Lincoln County, ID	16063	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	39.0
	Madison County, ID	16065	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	128.0
	Minidoka County, ID	16067	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	183.0
	Nez Perce County, ID	16069	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	398.0
	Oneida County, ID	16071	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	32.0
	Owyhee County, ID	16073	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	82.0
	Payette County, ID	16075	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	182.0
	Power County, ID	16077	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	39.0
	Shoshone County, ID	16079	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	169.0
	Teton County, ID	16081	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	27.0
	Twin Falls County, ID	16083	2006.0	2006.0	All other alcohol-induced causes	A9	10.0
	Twin Falls County, ID	16083	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	658.0
	Valley County, ID	16085	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	52.0
	Washington County, ID	16087	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	113.0
	Adams County, IL	17001	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	805.0
	Alexander County, IL	17003	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	133.0
	Bond County, IL	17005	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	176.0
	Boone County, IL	17007	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	345.0
	Brown County, IL	17009	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	63.0
	Bureau County, IL	17011	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	379.0
	Calhoun County, IL	17013	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	62.0
	Carroll County, IL	17015	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	206.0
	Cass County, IL	17017	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	157.0
	Champaign County, IL	17019	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	1111.0
	Christian County, IL	17021	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	402.0
	Clark County, IL	17023	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	203.0
	Clay County, IL	17025	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	142.0
	Clinton County, IL	17027	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	347.0
	Coles County, IL	17029	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	463.0
	Cook County, IL	17031	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	705.0
	Cook County, IL	17031	2006.0	2006.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	43.0
	Cook County, IL	17031	2006.0	2006.0	All other drug-induced causes	D9	22.0
	Cook County, IL	17031	2006.0	2006.0	All other alcohol-induced causes	A9	272.0
	Cook County, IL	17031	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	40401.0
	Crawford County, IL	17033	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	227.0
	Cumberland County, IL	17035	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	130.0
	DeKalb County, IL	17037	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	618.0
	De Witt County, IL	17039	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	194.0
	Douglas County, IL	17041	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	217.0
	DuPage County, IL	17043	2006.0	2006.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	59.0
	DuPage County, IL	17043	2006.0	2006.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	11.0
	DuPage County, IL	17043	2006.0	2006.0	All other alcohol-induced causes	A9	28.0
	DuPage County, IL	17043	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	5610.0
	Edgar County, IL	17045	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	227.0
	Edwards County, IL	17047	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	90.0
	Effingham County, IL	17049	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	310.0
	Fayette County, IL	17051	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	227.0
	Ford County, IL	17053	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	198.0
	Franklin County, IL	17055	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	507.0
	Fulton County, IL	17057	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	478.0
	Gallatin County, IL	17059	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	89.0
	Greene County, IL	17061	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	176.0
	Grundy County, IL	17063	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	314.0
	Hamilton County, IL	17065	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	114.0
	Hancock County, IL	17067	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	195.0
	Hardin County, IL	17069	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	69.0
	Henderson County, IL	17071	2006.0	2006.0	All other non-drug and non-alcohol causes	O9	92.0
