Notes	County	County Code	Year	Year Code	Drug/Alcohol Induced Cause	Drug/Alcohol Induced Cause Code	Deaths
	Webster County, IA	19187	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	471.0
	Winnebago County, IA	19189	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	133.0
	Winneshiek County, IA	19191	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	189.0
	Woodbury County, IA	19193	2011.0	2011.0	All other alcohol-induced causes	A9	16.0
	Woodbury County, IA	19193	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	869.0
	Worth County, IA	19195	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	84.0
	Wright County, IA	19197	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	144.0
	Allen County, KS	20001	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	190.0
	Anderson County, KS	20003	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	102.0
	Atchison County, KS	20005	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	184.0
	Barber County, KS	20007	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	52.0
	Barton County, KS	20009	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	327.0
	Bourbon County, KS	20011	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	177.0
	Brown County, KS	20013	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	137.0
	Butler County, KS	20015	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	577.0
	Chase County, KS	20017	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	34.0
	Chautauqua County, KS	20019	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	64.0
	Cherokee County, KS	20021	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	271.0
	Cheyenne County, KS	20023	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	37.0
	Clark County, KS	20025	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	38.0
	Clay County, KS	20027	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	103.0
	Cloud County, KS	20029	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	130.0
	Coffey County, KS	20031	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	105.0
	Comanche County, KS	20033	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	27.0
	Cowley County, KS	20035	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	446.0
	Crawford County, KS	20037	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	424.0
	Decatur County, KS	20039	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	67.0
	Dickinson County, KS	20041	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	239.0
	Doniphan County, KS	20043	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	81.0
	Douglas County, KS	20045	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	574.0
	Edwards County, KS	20047	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	44.0
	Elk County, KS	20049	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	37.0
	Ellis County, KS	20051	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	226.0
	Ellsworth County, KS	20053	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	81.0
	Finney County, KS	20055	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	182.0
	Ford County, KS	20057	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	228.0
	Franklin County, KS	20059	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	226.0
	Geary County, KS	20061	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	188.0
	Gove County, KS	20063	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	39.0
	Graham County, KS	20065	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	30.0
	Grant County, KS	20067	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	45.0
	Gray County, KS	20069	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	42.0
	Greeley County, KS	20071	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	14.0
	Greenwood County, KS	20073	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	85.0
	Hamilton County, KS	20075	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	32.0
	Harper County, KS	20077	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	96.0
	Harvey County, KS	20079	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	374.0
	Haskell County, KS	20081	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	29.0
	Hodgeman County, KS	20083	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	17.0
	Jackson County, KS	20085	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	136.0
	Jefferson County, KS	20087	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	176.0
	Jewell County, KS	20089	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	44.0
	Johnson County, KS	20091	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	28.0
	Johnson County, KS	20091	2011.0	2011.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	11.0
	Johnson County, KS	20091	2011.0	2011.0	All other alcohol-induced causes	A9	25.0
	Johnson County, KS	20091	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	3376.0
	Kearny County, KS	20093	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	49.0
	Kingman County, KS	20095	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	90.0
	Kiowa County, KS	20097	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	29.0
	Labette County, KS	20099	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	264.0
	Lane County, KS	20101	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	34.0
	Leavenworth County, KS	20103	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	546.0
	Lincoln County, KS	20105	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	51.0
	Linn County, KS	20107	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	106.0
	Logan County, KS	20109	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	33.0
	Lyon County, KS	20111	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	323.0
	McPherson County, KS	20113	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	370.0
	Marion County, KS	20115	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	182.0
	Marshall County, KS	20117	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	130.0
	Meade County, KS	20119	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	53.0
	Miami County, KS	20121	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	254.0
	Mitchell County, KS	20123	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	76.0
	Montgomery County, KS	20125	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	455.0
	Morris County, KS	20127	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	88.0
	Morton County, KS	20129	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	50.0
	Nemaha County, KS	20131	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	139.0
	Neosho County, KS	20133	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	213.0
	Ness County, KS	20135	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	44.0
	Norton County, KS	20137	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	51.0
	Osage County, KS	20139	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	172.0
	Osborne County, KS	20141	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	63.0
	Ottawa County, KS	20143	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	68.0
	Pawnee County, KS	20145	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	72.0
	Phillips County, KS	20147	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	93.0
	Pottawatomie County, KS	20149	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	133.0
	Pratt County, KS	20151	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	125.0
	Rawlins County, KS	20153	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	32.0
	Reno County, KS	20155	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	722.0
	Republic County, KS	20157	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	95.0
	Rice County, KS	20159	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	126.0
	Riley County, KS	20161	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	326.0
	Rooks County, KS	20163	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	60.0
	Rush County, KS	20165	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	50.0
	Russell County, KS	20167	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	89.0
	Saline County, KS	20169	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	513.0
	Scott County, KS	20171	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	66.0
	Sedgwick County, KS	20173	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	45.0
	Sedgwick County, KS	20173	2011.0	2011.0	All other alcohol-induced causes	A9	39.0
	Sedgwick County, KS	20173	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	3925.0
	Seward County, KS	20175	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	122.0
	Shawnee County, KS	20177	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	18.0
	Shawnee County, KS	20177	2011.0	2011.0	All other alcohol-induced causes	A9	18.0
	Shawnee County, KS	20177	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	1638.0
	Sheridan County, KS	20179	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	32.0
	Sherman County, KS	20181	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	76.0
	Smith County, KS	20183	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	59.0
	Stafford County, KS	20185	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	63.0
	Stanton County, KS	20187	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	16.0
	Stevens County, KS	20189	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	41.0
	Sumner County, KS	20191	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	281.0
	Thomas County, KS	20193	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	61.0
	Trego County, KS	20195	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	49.0
	Wabaunsee County, KS	20197	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	74.0
	Wallace County, KS	20199	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	16.0
	Washington County, KS	20201	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	69.0
	Wichita County, KS	20203	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	25.0
	Wilson County, KS	20205	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	113.0
	Woodson County, KS	20207	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	49.0
	Wyandotte County, KS	20209	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Wyandotte County, KS	20209	2011.0	2011.0	All other drug-induced causes	D9	13.0
	Wyandotte County, KS	20209	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	1292.0
	Adair County, KY	21001	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	181.0
	Allen County, KY	21003	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	215.0
	Anderson County, KY	21005	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	186.0
	Ballard County, KY	21007	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	99.0
	Barren County, KY	21009	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	440.0
	Bath County, KY	21011	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	130.0
	Bell County, KY	21013	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Bell County, KY	21013	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	344.0
	Boone County, KY	21015	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	20.0
	Boone County, KY	21015	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	662.0
	Bourbon County, KY	21017	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	192.0
	Boyd County, KY	21019	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	12.0
	Boyd County, KY	21019	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	554.0
	Boyle County, KY	21021	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	340.0
	Bracken County, KY	21023	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	85.0
	Breathitt County, KY	21025	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	160.0
	Breckinridge County, KY	21027	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	234.0
	Bullitt County, KY	21029	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	12.0
	Bullitt County, KY	21029	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	448.0
	Butler County, KY	21031	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	153.0
	Caldwell County, KY	21033	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	152.0
	Calloway County, KY	21035	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	393.0
	Campbell County, KY	21037	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	31.0
	Campbell County, KY	21037	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	770.0
	Carlisle County, KY	21039	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	59.0
	Carroll County, KY	21041	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	124.0
	Carter County, KY	21043	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	314.0
	Casey County, KY	21045	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	186.0
	Christian County, KY	21047	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	596.0
	Clark County, KY	21049	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	12.0
	Clark County, KY	21049	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	355.0
	Clay County, KY	21051	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	25.0
	Clay County, KY	21051	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	254.0
	Clinton County, KY	21053	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	126.0
	Crittenden County, KY	21055	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	123.0
	Cumberland County, KY	21057	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	97.0
	Daviess County, KY	21059	2011.0	2011.0	All other alcohol-induced causes	A9	10.0
	Daviess County, KY	21059	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	906.0
	Edmonson County, KY	21061	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	117.0
	Elliott County, KY	21063	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	66.0
	Estill County, KY	21065	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	192.0
	Fayette County, KY	21067	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	41.0
	Fayette County, KY	21067	2011.0	2011.0	All other alcohol-induced causes	A9	24.0
	Fayette County, KY	21067	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	1991.0
	Fleming County, KY	21069	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	153.0
	Floyd County, KY	21071	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	38.0
	Floyd County, KY	21071	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	487.0
	Franklin County, KY	21073	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	473.0
	Fulton County, KY	21075	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	105.0
	Gallatin County, KY	21077	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	87.0
	Garrard County, KY	21079	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	134.0
	Grant County, KY	21081	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	185.0
	Graves County, KY	21083	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	443.0
	Grayson County, KY	21085	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	319.0
	Green County, KY	21087	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	119.0
	Greenup County, KY	21089	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	436.0
	Hancock County, KY	21091	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	83.0
	Hardin County, KY	21093	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	776.0
	Harlan County, KY	21095	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Harlan County, KY	21095	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	378.0
	Harrison County, KY	21097	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	217.0
	Hart County, KY	21099	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	185.0
	Henderson County, KY	21101	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	467.0
	Henry County, KY	21103	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	168.0
	Hickman County, KY	21105	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	62.0
	Hopkins County, KY	21107	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	528.0
	Jackson County, KY	21109	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	164.0
	Jefferson County, KY	21111	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	129.0
	Jefferson County, KY	21111	2011.0	2011.0	All other alcohol-induced causes	A9	59.0
	Jefferson County, KY	21111	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	6982.0
	Jessamine County, KY	21113	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	362.0
	Johnson County, KY	21115	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	19.0
	Johnson County, KY	21115	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	263.0
	Kenton County, KY	21117	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	45.0
	Kenton County, KY	21117	2011.0	2011.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	11.0
	Kenton County, KY	21117	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	1311.0
	Knott County, KY	21119	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	200.0
	Knox County, KY	21121	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	23.0
	Knox County, KY	21121	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	369.0
	Larue County, KY	21123	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	162.0
	Laurel County, KY	21125	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	19.0
	Laurel County, KY	21125	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	575.0
	Lawrence County, KY	21127	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	182.0
	Lee County, KY	21129	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	104.0
	Leslie County, KY	21131	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	148.0
	Letcher County, KY	21133	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	18.0
	Letcher County, KY	21133	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	311.0
	Lewis County, KY	21135	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	130.0
	Lincoln County, KY	21137	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	247.0
	Livingston County, KY	21139	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	124.0
	Logan County, KY	21141	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	289.0
	Lyon County, KY	21143	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	100.0
	McCracken County, KY	21145	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	13.0
	McCracken County, KY	21145	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	778.0
	McCreary County, KY	21147	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	175.0
	McLean County, KY	21149	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	116.0
	Madison County, KY	21151	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	18.0
	Madison County, KY	21151	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	651.0
	Magoffin County, KY	21153	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	150.0
	Marion County, KY	21155	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	203.0
	Marshall County, KY	21157	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	398.0
	Martin County, KY	21159	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	137.0
	Mason County, KY	21161	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	193.0
	Meade County, KY	21163	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	215.0
	Menifee County, KY	21165	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	63.0
	Mercer County, KY	21167	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	230.0
	Metcalfe County, KY	21169	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	131.0
	Monroe County, KY	21171	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	153.0
	Montgomery County, KY	21173	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	234.0
	Morgan County, KY	21175	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	137.0
	Muhlenberg County, KY	21177	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	373.0
	Nelson County, KY	21179	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	326.0
	Nicholas County, KY	21181	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	99.0
	Ohio County, KY	21183	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	256.0
	Oldham County, KY	21185	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	305.0
	Owen County, KY	21187	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	107.0
	Owsley County, KY	21189	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	77.0
	Pendleton County, KY	21191	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	172.0
	Perry County, KY	21193	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	18.0
	Perry County, KY	21193	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	410.0
	Pike County, KY	21195	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	36.0
	Pike County, KY	21195	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	755.0
	Powell County, KY	21197	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	131.0
	Pulaski County, KY	21199	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	13.0
	Pulaski County, KY	21199	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	704.0
	Robertson County, KY	21201	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	23.0
	Rockcastle County, KY	21203	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	200.0
	Rowan County, KY	21205	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	205.0
	Russell County, KY	21207	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	212.0
	Scott County, KY	21209	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	295.0
	Shelby County, KY	21211	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	300.0
	Simpson County, KY	21213	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	193.0
	Spencer County, KY	21215	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	113.0
	Taylor County, KY	21217	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	263.0
	Todd County, KY	21219	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	118.0
	Trigg County, KY	21221	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	160.0
	Trimble County, KY	21223	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	62.0
	Union County, KY	21225	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	148.0
	Warren County, KY	21227	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	16.0
	Warren County, KY	21227	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	902.0
	Washington County, KY	21229	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	138.0
	Wayne County, KY	21231	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	225.0
	Webster County, KY	21233	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	167.0
	Whitley County, KY	21235	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	14.0
	Whitley County, KY	21235	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	447.0
	Wolfe County, KY	21237	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	93.0
	Woodford County, KY	21239	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	219.0
	Acadia Parish, LA	22001	2011.0	2011.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	10.0
	Acadia Parish, LA	22001	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	674.0
	Allen Parish, LA	22003	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	247.0
	Ascension Parish, LA	22005	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Ascension Parish, LA	22005	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	628.0
	Assumption Parish, LA	22007	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	220.0
	Avoyelles Parish, LA	22009	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	488.0
	Beauregard Parish, LA	22011	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	309.0
	Bienville Parish, LA	22013	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	205.0
	Bossier Parish, LA	22015	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	905.0
	Caddo Parish, LA	22017	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	26.0
	Caddo Parish, LA	22017	2011.0	2011.0	All other alcohol-induced causes	A9	28.0
	Caddo Parish, LA	22017	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	2593.0
	Calcasieu Parish, LA	22019	2011.0	2011.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	16.0
	Calcasieu Parish, LA	22019	2011.0	2011.0	All other alcohol-induced causes	A9	11.0
	Calcasieu Parish, LA	22019	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	1756.0
	Caldwell Parish, LA	22021	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	138.0
	Cameron Parish, LA	22023	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	39.0
	Catahoula Parish, LA	22025	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	118.0
	Claiborne Parish, LA	22027	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	192.0
	Concordia Parish, LA	22029	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	216.0
	De Soto Parish, LA	22031	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	269.0
	East Baton Rouge Parish, LA	22033	2011.0	2011.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	24.0
	East Baton Rouge Parish, LA	22033	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	3413.0
	East Carroll Parish, LA	22035	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	70.0
	East Feliciana Parish, LA	22037	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	219.0
	Evangeline Parish, LA	22039	2011.0	2011.0	All other non-drug and non-alcohol causes	O9	341.0
