,State,State Code,County,County Code,Year,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,State_Code,County Name
594,California,6.0,"San Mateo County, CA",6081.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,713617.0,Unreliable,CA,San Mateo County
595,California,6.0,"San Mateo County, CA",6081.0,2009,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,13.0,713617.0,Unreliable,CA,San Mateo County
596,California,6.0,"Santa Barbara County, CA",6083.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,407284.0,5.8927,CA,Santa Barbara County
597,California,6.0,"Santa Barbara County, CA",6083.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,22.0,408079.0,5.3911,CA,Santa Barbara County
598,California,6.0,"Santa Barbara County, CA",6083.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,408085.0,5.8811,CA,Santa Barbara County
599,California,6.0,"Santa Barbara County, CA",6083.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31.0,411243.0,7.5381,CA,Santa Barbara County
600,California,6.0,"Santa Barbara County, CA",6083.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,415859.0,Unreliable,CA,Santa Barbara County
601,California,6.0,"Santa Barbara County, CA",6083.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,26.0,415859.0,6.2521,CA,Santa Barbara County
602,California,6.0,"Santa Barbara County, CA",6083.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,420356.0,Unreliable,CA,Santa Barbara County
603,California,6.0,"Santa Barbara County, CA",6083.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,38.0,420356.0,9.0400,CA,Santa Barbara County
604,California,6.0,"Santa Clara County, CA",6085.0,2004,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,20.0,1663167.0,1.2025,CA,Santa Clara County
605,California,6.0,"Santa Clara County, CA",6085.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,35.0,1663167.0,2.1044,CA,Santa Clara County
606,California,6.0,"Santa Clara County, CA",6085.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31.0,1663167.0,1.8639,CA,Santa Clara County
607,California,6.0,"Santa Clara County, CA",6085.0,2004,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,15.0,1663167.0,Unreliable,CA,Santa Clara County
608,California,6.0,"Santa Clara County, CA",6085.0,2005,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,12.0,1675312.0,Unreliable,CA,Santa Clara County
609,California,6.0,"Santa Clara County, CA",6085.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,1675312.0,1.3729,CA,Santa Clara County
610,California,6.0,"Santa Clara County, CA",6085.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21.0,1675312.0,1.2535,CA,Santa Clara County
611,California,6.0,"Santa Clara County, CA",6085.0,2005,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,13.0,1675312.0,Unreliable,CA,Santa Clara County
612,California,6.0,"Santa Clara County, CA",6085.0,2006,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,25.0,1691159.0,1.4783,CA,Santa Clara County
613,California,6.0,"Santa Clara County, CA",6085.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,31.0,1691159.0,1.8331,CA,Santa Clara County
614,California,6.0,"Santa Clara County, CA",6085.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16.0,1691159.0,Unreliable,CA,Santa Clara County
615,California,6.0,"Santa Clara County, CA",6085.0,2007,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,24.0,1712026.0,1.4018,CA,Santa Clara County
616,California,6.0,"Santa Clara County, CA",6085.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,43.0,1712026.0,2.5116,CA,Santa Clara County
617,California,6.0,"Santa Clara County, CA",6085.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,34.0,1712026.0,1.9860,CA,Santa Clara County
618,California,6.0,"Santa Clara County, CA",6085.0,2007,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,15.0,1712026.0,Unreliable,CA,Santa Clara County
619,California,6.0,"Santa Clara County, CA",6085.0,2008,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,23.0,1740964.0,1.3211,CA,Santa Clara County
620,California,6.0,"Santa Clara County, CA",6085.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,30.0,1740964.0,1.7232,CA,Santa Clara County
621,California,6.0,"Santa Clara County, CA",6085.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31.0,1740964.0,1.7806,CA,Santa Clara County
622,California,6.0,"Santa Clara County, CA",6085.0,2008,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,16.0,1740964.0,Unreliable,CA,Santa Clara County
623,California,6.0,"Santa Clara County, CA",6085.0,2009,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,27.0,1765137.0,1.5296,CA,Santa Clara County
624,California,6.0,"Santa Clara County, CA",6085.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,33.0,1765137.0,1.8695,CA,Santa Clara County
625,California,6.0,"Santa Clara County, CA",6085.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,1765137.0,1.5296,CA,Santa Clara County
626,California,6.0,"Santa Clara County, CA",6085.0,2009,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,15.0,1765137.0,Unreliable,CA,Santa Clara County
627,California,6.0,"Santa Cruz County, CA",6087.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,252356.0,Unreliable,CA,Santa Cruz County
628,California,6.0,"Santa Cruz County, CA",6087.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,251377.0,Unreliable,CA,Santa Cruz County
629,California,6.0,"Santa Cruz County, CA",6087.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19.0,251616.0,Unreliable,CA,Santa Cruz County
630,California,6.0,"Santa Cruz County, CA",6087.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,22.0,253304.0,8.6852,CA,Santa Cruz County
631,California,6.0,"Santa Cruz County, CA",6087.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19.0,256520.0,Unreliable,CA,Santa Cruz County
632,California,6.0,"Santa Cruz County, CA",6087.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,260009.0,8.8458,CA,Santa Cruz County
633,California,6.0,"Shasta County, CA",6089.0,2004,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10.0,174867.0,Unreliable,CA,Shasta County
634,California,6.0,"Shasta County, CA",6089.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18.0,174867.0,Unreliable,CA,Shasta County
635,California,6.0,"Shasta County, CA",6089.0,2005,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10.0,175615.0,Unreliable,CA,Shasta County
636,California,6.0,"Shasta County, CA",6089.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,175615.0,Unreliable,CA,Shasta County
637,California,6.0,"Shasta County, CA",6089.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,176166.0,13.6235,CA,Shasta County
638,California,6.0,"Shasta County, CA",6089.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,30.0,176548.0,16.9925,CA,Shasta County
639,California,6.0,"Shasta County, CA",6089.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,33.0,177247.0,18.6181,CA,Shasta County
640,California,6.0,"Shasta County, CA",6089.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,177279.0,Unreliable,CA,Shasta County
641,California,6.0,"Shasta County, CA",6089.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31.0,177279.0,17.4866,CA,Shasta County
642,California,6.0,"Solano County, CA",6095.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,409301.0,Unreliable,CA,Solano County
643,California,6.0,"Solano County, CA",6095.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,408181.0,Unreliable,CA,Solano County
644,California,6.0,"Solano County, CA",6095.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,408181.0,Unreliable,CA,Solano County
645,California,6.0,"Solano County, CA",6095.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,408402.0,Unreliable,CA,Solano County
646,California,6.0,"Solano County, CA",6095.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16.0,408243.0,Unreliable,CA,Solano County
647,California,6.0,"Solano County, CA",6095.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,408972.0,Unreliable,CA,Solano County
648,California,6.0,"Solano County, CA",6095.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,408972.0,Unreliable,CA,Solano County
649,California,6.0,"Solano County, CA",6095.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,410290.0,Unreliable,CA,Solano County
650,California,6.0,"Sonoma County, CA",6097.0,2004,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,12.0,466809.0,Unreliable,CA,Sonoma County
651,California,6.0,"Sonoma County, CA",6097.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,466809.0,Unreliable,CA,Sonoma County
652,California,6.0,"Sonoma County, CA",6097.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,466809.0,Unreliable,CA,Sonoma County
653,California,6.0,"Sonoma County, CA",6097.0,2005,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,18.0,465938.0,Unreliable,CA,Sonoma County
654,California,6.0,"Sonoma County, CA",6097.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,465938.0,Unreliable,CA,Sonoma County
655,California,6.0,"Sonoma County, CA",6097.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,465938.0,Unreliable,CA,Sonoma County
656,California,6.0,"Sonoma County, CA",6097.0,2006,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10.0,465188.0,Unreliable,CA,Sonoma County
657,California,6.0,"Sonoma County, CA",6097.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,465188.0,Unreliable,CA,Sonoma County
658,California,6.0,"Sonoma County, CA",6097.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,465188.0,Unreliable,CA,Sonoma County
659,California,6.0,"Sonoma County, CA",6097.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,467356.0,Unreliable,CA,Sonoma County
660,California,6.0,"Sonoma County, CA",6097.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,22.0,467356.0,4.7073,CA,Sonoma County
661,California,6.0,"Sonoma County, CA",6097.0,2008,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,11.0,473091.0,Unreliable,CA,Sonoma County
662,California,6.0,"Sonoma County, CA",6097.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25.0,473091.0,5.2844,CA,Sonoma County
663,California,6.0,"Sonoma County, CA",6097.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,473091.0,Unreliable,CA,Sonoma County
664,California,6.0,"Sonoma County, CA",6097.0,2008,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,473091.0,Unreliable,CA,Sonoma County
665,California,6.0,"Sonoma County, CA",6097.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,479479.0,Unreliable,CA,Sonoma County
666,California,6.0,"Sonoma County, CA",6097.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,479479.0,Unreliable,CA,Sonoma County
667,California,6.0,"Stanislaus County, CA",6099.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32.0,492613.0,6.4960,CA,Stanislaus County
668,California,6.0,"Stanislaus County, CA",6099.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,492613.0,5.4810,CA,Stanislaus County
669,California,6.0,"Stanislaus County, CA",6099.0,2005,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,16.0,500020.0,Unreliable,CA,Stanislaus County
670,California,6.0,"Stanislaus County, CA",6099.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,30.0,500020.0,5.9998,CA,Stanislaus County
671,California,6.0,"Stanislaus County, CA",6099.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,500020.0,3.9998,CA,Stanislaus County
672,California,6.0,"Stanislaus County, CA",6099.0,2006,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,18.0,504651.0,Unreliable,CA,Stanislaus County
673,California,6.0,"Stanislaus County, CA",6099.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,39.0,504651.0,7.7281,CA,Stanislaus County
674,California,6.0,"Stanislaus County, CA",6099.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,504651.0,3.9631,CA,Stanislaus County
675,California,6.0,"Stanislaus County, CA",6099.0,2007,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,15.0,507834.0,Unreliable,CA,Stanislaus County
676,California,6.0,"Stanislaus County, CA",6099.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,37.0,507834.0,7.2858,CA,Stanislaus County
677,California,6.0,"Stanislaus County, CA",6099.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16.0,507834.0,Unreliable,CA,Stanislaus County
678,California,6.0,"Stanislaus County, CA",6099.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24.0,509032.0,4.7148,CA,Stanislaus County
679,California,6.0,"Stanislaus County, CA",6099.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23.0,509032.0,4.5184,CA,Stanislaus County
680,California,6.0,"Stanislaus County, CA",6099.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24.0,511536.0,4.6918,CA,Stanislaus County
681,California,6.0,"Stanislaus County, CA",6099.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,28.0,511536.0,5.4737,CA,Stanislaus County
682,California,6.0,"Tulare County, CA",6107.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25.0,398226.0,6.2778,CA,Tulare County
683,California,6.0,"Tulare County, CA",6107.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,407970.0,Unreliable,CA,Tulare County
684,California,6.0,"Tulare County, CA",6107.0,2006,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,16.0,414921.0,Unreliable,CA,Tulare County
685,California,6.0,"Tulare County, CA",6107.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21.0,414921.0,5.0612,CA,Tulare County
686,California,6.0,"Tulare County, CA",6107.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,414921.0,Unreliable,CA,Tulare County
687,California,6.0,"Tulare County, CA",6107.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,422140.0,Unreliable,CA,Tulare County
688,California,6.0,"Tulare County, CA",6107.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19.0,436987.0,Unreliable,CA,Tulare County
689,California,6.0,"Ventura County, CA",6111.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,26.0,793994.0,3.2746,CA,Ventura County
690,California,6.0,"Ventura County, CA",6111.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,793994.0,Unreliable,CA,Ventura County
691,California,6.0,"Ventura County, CA",6111.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25.0,794197.0,3.1478,CA,Ventura County
692,California,6.0,"Ventura County, CA",6111.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18.0,794197.0,Unreliable,CA,Ventura County
693,California,6.0,"Ventura County, CA",6111.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,36.0,798183.0,4.5102,CA,Ventura County
694,California,6.0,"Ventura County, CA",6111.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,798183.0,3.1321,CA,Ventura County
695,California,6.0,"Ventura County, CA",6111.0,2006,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,798183.0,Unreliable,CA,Ventura County
696,California,6.0,"Ventura County, CA",6111.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,44.0,800027.0,5.4998,CA,Ventura County
697,California,6.0,"Ventura County, CA",6111.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,800027.0,2.4999,CA,Ventura County
698,California,6.0,"Ventura County, CA",6111.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,38.0,806353.0,4.7126,CA,Ventura County
699,California,6.0,"Ventura County, CA",6111.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,806353.0,3.1004,CA,Ventura County
700,California,6.0,"Ventura County, CA",6111.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,35.0,815130.0,4.2938,CA,Ventura County
701,California,6.0,"Ventura County, CA",6111.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,815130.0,2.4536,CA,Ventura County
702,California,6.0,"Ventura County, CA",6111.0,2009,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,815130.0,Unreliable,CA,Ventura County
878,Florida,12.0,"Bay County, FL",12005.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,158804.0,Unreliable,FL,Bay County
879,Florida,12.0,"Bay County, FL",12005.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,162917.0,Unreliable,FL,Bay County
880,Florida,12.0,"Bay County, FL",12005.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,165644.0,Unreliable,FL,Bay County
881,Florida,12.0,"Bay County, FL",12005.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20.0,165345.0,12.0959,FL,Bay County
882,Florida,12.0,"Bay County, FL",12005.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,166267.0,Unreliable,FL,Bay County
883,Florida,12.0,"Bay County, FL",12005.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,167464.0,Unreliable,FL,Bay County
884,Florida,12.0,"Brevard County, FL",12009.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,33.0,518722.0,6.3618,FL,Brevard County
885,Florida,12.0,"Brevard County, FL",12009.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,62.0,518722.0,11.9525,FL,Brevard County
886,Florida,12.0,"Brevard County, FL",12009.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,26.0,529907.0,4.9065,FL,Brevard County
887,Florida,12.0,"Brevard County, FL",12009.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,60.0,529907.0,11.3227,FL,Brevard County
888,Florida,12.0,"Brevard County, FL",12009.0,2005,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,20.0,529907.0,3.7742,FL,Brevard County
889,Florida,12.0,"Brevard County, FL",12009.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,535138.0,4.2980,FL,Brevard County
890,Florida,12.0,"Brevard County, FL",12009.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,57.0,535138.0,10.6515,FL,Brevard County
891,Florida,12.0,"Brevard County, FL",12009.0,2006,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,13.0,535138.0,Unreliable,FL,Brevard County
892,Florida,12.0,"Brevard County, FL",12009.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,539719.0,4.2615,FL,Brevard County
893,Florida,12.0,"Brevard County, FL",12009.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,60.0,539719.0,11.1169,FL,Brevard County
894,Florida,12.0,"Brevard County, FL",12009.0,2007,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,539719.0,Unreliable,FL,Brevard County
895,Florida,12.0,"Brevard County, FL",12009.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20.0,542378.0,3.6875,FL,Brevard County
896,Florida,12.0,"Brevard County, FL",12009.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,86.0,542378.0,15.8561,FL,Brevard County
897,Florida,12.0,"Brevard County, FL",12009.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,37.0,542109.0,6.8252,FL,Brevard County
898,Florida,12.0,"Brevard County, FL",12009.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,82.0,542109.0,15.1261,FL,Brevard County
899,Florida,12.0,"Broward County, FL",12011.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,54.0,1725461.0,3.1296,FL,Broward County
900,Florida,12.0,"Broward County, FL",12011.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,129.0,1725461.0,7.4763,FL,Broward County
901,Florida,12.0,"Broward County, FL",12011.0,2004,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,10.0,1725461.0,Unreliable,FL,Broward County
902,Florida,12.0,"Broward County, FL",12011.0,2004,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,38.0,1725461.0,2.2023,FL,Broward County
903,Florida,12.0,"Broward County, FL",12011.0,2004,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,16.0,1725461.0,Unreliable,FL,Broward County
905,Florida,12.0,"Broward County, FL",12011.0,2005,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,18.0,1746896.0,Unreliable,FL,Broward County
906,Florida,12.0,"Broward County, FL",12011.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,64.0,1746896.0,3.6636,FL,Broward County
907,Florida,12.0,"Broward County, FL",12011.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,155.0,1746896.0,8.8729,FL,Broward County
908,Florida,12.0,"Broward County, FL",12011.0,2005,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,25.0,1746896.0,1.4311,FL,Broward County
909,Florida,12.0,"Broward County, FL",12011.0,2005,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,14.0,1746896.0,Unreliable,FL,Broward County
910,Florida,12.0,"Broward County, FL",12011.0,2006,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,15.0,1739348.0,Unreliable,FL,Broward County
911,Florida,12.0,"Broward County, FL",12011.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,68.0,1739348.0,3.9095,FL,Broward County
912,Florida,12.0,"Broward County, FL",12011.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,142.0,1739348.0,8.1640,FL,Broward County
913,Florida,12.0,"Broward County, FL",12011.0,2006,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,26.0,1739348.0,1.4948,FL,Broward County
